stop_id,stop_name
203544,ARTHUR KILL RD/SOUTH BRIDGE ST
203545,ARTHUR KILL RD/ENGLEWOOD AV
203546,ARTHUR KILL RD/WINANT PL
203547,RICHMOND RD/HUNTER AV
203548,ARTHUR KILL RD/ELLIS RD
203549,ARTHUR KILL RD/SOUTH BRIDGE ST
203550,ARTHUR KILL RD/RICHMOND VALLEY RD
203551,ROSSVILLE AV/MASON BLVD
203552,ROSSVILLE AV/MASON BLVD
203553,LINCOLN AV/EDISON ST
203554,CLOVE RD/NIAGARA ST
203556,MILL RD/FOX LN
203557,MERRY MOUNT ST/TRAVIS AV
203558,MILL RD/PROMENADE AV
203559,NORTH GANNON AV/BRADLEY AV
203560,MILL RD/ROBERTS DR
203561,MILL RD/TYSENS LN
203562,MILL RD/EBBITTS ST
203563,MILL RD/PETER AV
203564,MILL RD/ISABELLA AV
203565,MILL RD/GUYON AV
203566,MILL RD/AVISTON ST
203568,GOETHALS RD NORTH/LAMBERT ST
203569,ROSSVILLE AV/VETERANS RD WEST
203570,ROSSVILLE AV/VETERANS RD EAST
203572,WOODROW RD/LENEVAR AV
203574,SOUTH AV/TRAVIS AV
203575,SOUTH AV/OPP 1000 SOUTH AV
203576,SOUTH AV/1000 SOUTH AV
203577,SOUTH AV/TRAVIS AV
203580,HUGUENOT AV/RATHBUN AV
203582,HUGUENOT AV/ DRUMGOOLE RD EAST
203585,ARDEN AV/DRUMGOOLE RD EAST
203586,ARDEN AV/WOODROW RD
203592,VETERANS RD EAST/ARTHUR KILL RD
203593,ARTHUR KILL RD/WOODROW RD
203597,ANNADALE RD/DRUMGOOLE RD EAST
203598,ANNADALE RD/DORVAL AV
203601,LEVERETT AV/DOANE AV
203602,GIFFORDS LN/KATAN AV
203603,WATCHOGUE RD/WILLOW RD EAST
203605,PORT RICHMOND AV/WALKER ST
203607,WATCHOGUE RD/CAMBRIDGE AV
203608,SOUTH GANNON AV/WILLOWBROOK RD
203611,SOUTH GANNON AV/BRADLEY AV
203612,SOUTH GANNON AV/GANSEVOORT BLVD
203613,SCHMIDTS LN/MANOR RD
203614,SCHMIDTS LN/SLOSSON AV
203615,SLOSSON AV/VICTORY BLVD
203616,MARTLING AV/MANOR RD
203617,MARTLING AV/SLOSSON AV
203625,RICHMOND RD/MCKINLEY AV
203633,FOREST AV/RAYMOND PL
203634,FATHER CAPODANNO BLVD/GRAHAM BLVD
203635,MILL RD/STONEHAM ST
203637,SAINT GEORGE FERRY/RAMP B S51 & S81
203638,TARGEE ST/DE KALB ST
203642,HYLAN BLVD/CUNNINGHAM RD
203643,DELAFIELD AV/CLOVE RD
203644,RICHMOND RD/ANDREWS AV
203645,RICHMOND RD/LIGHTHOUSE AV
203646,RICHMOND RD/ST PATRICKS PL
203647,HYLAN BLVD/KENNY RD
203649,ARTHUR KILL RD/OPP ASPEN KNOLLS
203650,BAY ST/BOROUGH PL
203651,ROCKLAND AV/MANOR RD
203652,RICHMOND AV/CHRISTOPHER LN
203653,RICHMOND AV/JULES DR
203655,ARTHUR KILL RD/CENTER ST
203656,SEGUINE AV/JOHANNA LN
203662,SEAVIEW HOSPITAL/TRAFFIC LOOP
203663,SEAVIEW HOSPITAL/DR E ROBITZEK BUILDING
203664,SEAVIEW HOSPITAL EXIT/TRAFFIC LOOP
203665,ROSSVILLE AV/WOODROW RD
203674,TOMPKINS AV/SAINT MARYS AV
203677,FOREST AV/GOETHALS RD NORTH
203680,HYLAN BLVD/SPRATT AV
203683,HYLAN BLVD/ROSS AV
203685,RICHMOND AV/FOREST HILL RD
203687,CASTLETON AV/TREADWELL AV
203688,RICHMOND RD/NORDEN ST
203689,FOREST HILL RD/ROCKLAND AV
203690,BAY ST/NAUTILUS ST
203691,CEDAR GROVE AV/GARIBALDI AV
203692,BAY ST/SHORE ACRES DR
203693,RICHMOND AV/MONSEY PL
203694,NARROWS RD NORTH/SAINT JOHNS AV
203695,HYLAN BLVD/OLD TOWN RD
203696,HYLAN BLVD/CODDINGTON AV
203697,HYLAN BLVD/ISABELLA AV
203698,HYLAN BLVD/LIBERTY AV
203699,HYLAN BLVD/REID AV
203700,HYLAN BLVD/QUINTARD ST
203701,HYLAN BLVD/MALLORY AV
203709,VICTORY BLVD/CEBRA AV
203710,VICTORY BLVD/WESTCOTT BLVD
203714,WATCHOGUE RD/LEVIT AV
203715,WATCHOGUE RD/WILLOW RD EAST
203718,RICHMOND RD/NORDEN ST
203720,SOUTH AV/BRABANT ST
203721,ARDEN AV/DRUMGOOLE RD WEST
203723,NARROWS RD SOUTH/RICHMOND RD
203724,NARROWS RD SOUTH/TARGEE ST
203728,STEUBEN ST/WEST FINGERBOARD RD
203730,FOREST AV/SOUTH AV
203731,MARTLING AV/BROOKSPOND PL
203732,RICHMOND TERR/NICHOLAS AV
203733,NARROWS RD NORTH/TARGEE ST
203735,MARTLING AV/SLOSSON AV
203737,NORWAY AV/SCOTT AV
203739,SOUTH AV/FOREST AV
203740,SOUTH AV/NETHERLAND AV
203741,NEW YORK AV/COAST GUARD DR
203742,BATTERY RD/AIR FORCE RESERVE
203743,BATTERY RD/TENNESSEE RD
203744,NEW YORK AV/MARSHALL RD
203745,NEW YORK AV/SOUTH RD
203746,NEW YORK AV/TOMPKINS AV
203747,BATTERY RD/TENNESSEE RD
203753,FOREST AV/LAWRENCE AV
203756,HYLAN BLVD/REYNOLDS ST
203757,RICHMOND RD/LIGHTHOUSE AV
203760,FOREST AV/UNITED ARTISTS THEATERS
203762,FOREST AV/SOUTH AV
203763,FOREST AV/HOME DEPOT
203765,REON AV/HENNING ST
203766,NORTH GANNON AV/MANOR RD
203767,NORTH GANNON AV/GANSEVOORT BLVD
203770,NORTH GANNON AV/WILLOWBROOK RD
203772,RICHMOND AV/YONA AV
203776,WILDER AV/PINEWOOD AV
203778,CLARKE AV/WILDER AV
203786,RICHMOND RD/AULTMAN AV
203793,SAINT GEORGE FERRY/RAMP B
203805,ARDEN AV/CROWN AV
203808,BRADLEY AV/HAROLD ST
203810,CLOVE RD/MARTLING AV
203814,DRUMGOOLE RD WEST/ANNADALE RD
203815,LAMBERTS LN/ RICHMOND AV
203817,RICHMOND HILL RD/RICHMOND AV
203824,HUGUENOT AV/RAMONA AV
203827,ARTHUR KILL RD/WEST SERVICE RD
203828,SEAVIEW AV/OLYMPIA BLVD
203829,SOUTH AV/LOIS LN
203830,SOUTH AV/LOIS LN
203831,YUKON AV/TARGET DRIVEWAY
203833,CRAIG AV/HYLAN BLVD
203834,PAGE AV/HYLAN BLVD
203846,RICHMOND TERR/GRANDVIEW AV
203849,BLOOMINGDALE RD/VETERANS RD EAST
203850,HOWARD AV/HILLSIDE AV
203855,ROSSVILLE AV/WOOD CT
203867,ANNADALE RD/POSEN ST
203872,ARMSTRONG AV/EAST BRANDIS AV
203874,ARMSTRONG AV/EAST BRANDIS AV
203875,LEVERETT AV/COLON AV
203876,AMBOY RD/CARTERET ST
203884,PORT RICHMOND AV/CLINTON PL
203891,McCLEAN AV/CONGER ST
203896,MILL RD/DELWIT AV
203900,SEAVIEW AV/PATTERSON AV
203902,ELTINGVILLE/TRANSIT CENTER
203903,ELTINGVILLE/TRANSIT CENTER
203919,BLOOMINGDALE RD/ENGLEWOOD AV
203922,VICTORY BLVD/BROOK ST
203927,LAMBERTS LN/MAY AV
203928,GOETHALS RD NORTH/SOUTH AV
203938,RICHMOND TERR/MORNINGSTAR RD
203941,RICHMOND AV/ROCKLAND AV
203947,HYLAN BLVD/WENDY DR
203949,BLOOMINGDALE RD/PEMBROOK LOOP
203951,AMBOY RD/BAYVIEW AV
203952,AMBOY RD/SCUDDER AV
203957,LUTEN AV/DEISIUS ST
203958,AMBOY RD/PETERSONS LN
203959,AMBOY RD/PETERSONS LN
203965,FATHER CAPODANNO BLVD/WENTWORTH AV
203966,FR CAPODANNO BL/WINFIELD ST
203967,HYLAN BLVD/BROOK AV
203968,AMBOY RD/BLOOMINGDALE RD
203972,VICTORY BLVD/ BROOK ST
203973,SEAVIEW HOSPITAL/PARK LN
203974,ARDEN AV/HAMPTON GREEN
203975,HOWARD AV/WAGNER COLLEGE DRIVEWAY
203991,SEGUINE AV/DIRENZO CT
203996,RICHMOND TERR/SIMONSON AV
203997,PORT RICHMOND AV/RICHMOND TERR
204000,COLLEGE OF STATEN ISLAND LOOP RD/SOUTH ADMIN
204018,RICHMOND TERR/VAN NAME AV
204019,CASTLETON AV/ALASKA ST
204020,BAY ST/SLOSSON TERR
204058,HYLAN BLVD/NARROWS RD SOUTH
204060,CHELSEA AV/BLOOMFIELD AV
204061,5 ST/AMAZON FULFILLMENT CENTER
204062,CHELSEA AV/BLOOMFIELD AV
204063,VICTORY BL/BEECHWOOD PL
204064,RICHMOND TERR/NICHOLAS ST
204067,HUGUENOT AV/DRUMGOOLE RD EAST
204074,RICHMOND TERR/BEMENT AV
250000,ARDEN AV/BATHGATE ST
250002,ARDEN AV/KOCH BLVD
250004,ARDEN AV/MOSELY AV
250006,ARDEN AV/ANNADALE RD
250010,HUGUENOT AV/WOODROW RD
250011,HUGUENOT AV/AVON GREEN
250016,HUGUENOT AV/AVON GREEN
250020,ARDEN AV/ANNADALE RD
250021,ARDEN AV/MOSELY AV
250023,ARDEN AV/KOCH BLVD
250028,WOODROW RD/CARLTON BLVD
250029,WOODROW RD/BERRY AV W
250032,WOODROW RD/CARLTON BLVD
250036,BLOOMINGDALE RD/SHARROTTS RD
250037,AMBOY RD/BEDELL ST
250038,BLOOMINGDALE RD/SOUTH SERVICE RD
250039,BLOOMINGDALE RD/ALYSIA CT
250041,AMBOY RD/RICHMOND VALLEY RD
250042,AMBOY RD/MURRAY ST
250043,AMBOY RD/BARNARD AV
250045,AMBOY RD/MAIN ST
250046,AMBOY RD/CONNECTICUT ST
250048,AMBOY RD/MAIN ST
250050,AMBOY RD/BREHAUT AV
250051,AMBOY RD/RICHMOND VALLEY RD
250053,HUGUENOT AV/LOMBARD CT
250054,HYLAN BLVD/CANNON BLVD
250058,GLEN ST/VICTORY BLVD
250059,WEST SHORE EXPWY/VICTORY BLVD
250061,WOODROW RD/SHOTWELL AV
250062,AMBOY RD/BEDELL ST
250065,HUGUENOT AV/AMBOY RD
250066,HUGUENOT AV/AMBOY RD
250068,AMBOY RD/PAGE AV
308032,4 AV/90 ST
308533,4 AV/87 ST
400145,PARK AV SOUTH/E 22 ST
400163,BROADWAY/THOMAS ST
400359,MADISON AV/E 47 ST
400715,W 34 ST/6 AV
400726,6 AV/W 15 ST
401800,WATER ST/MAIDEN LN
401844,W 34 ST/5 AV
402133,E 23 ST/LEXINGTON  AV
402135,E 23 ST/2 AV
403259,W 42 ST/7 AV
403971,BROADWAY/CORTLANDT ST
404176,LEXINGTON AV/E 41 ST
404189,BROADWAY/RECTOR ST
404201,BROADWAY/BARCLAY ST
404202,BROADWAY/RECTOR ST
404204,5 AV/W 46 ST
404205,5 AV/W 40 ST
404206,5 AV/W 32 ST
404208,BROADWAY/WORTH ST
404215,5 AV/W 54 ST
404220,BROADWAY/VESEY ST
404221,BROADWAY/LIBERTY ST
404222,BROADWAY/EXCHANGE ALLEY
404228,5 AV/W 40 ST
404230,PARK ROW/ANN ST
404238,BROADWAY/BARCLAY ST
404239,LEXINGTON AV/E 34 ST
404240,BROADWAY/CORTLANDT ST
404242,WORTH ST/CHURCH ST
404243,WORTH ST/CHURCH ST
404294,WEST HOUSTON ST/WASHINGTON  ST
404873,5 AV/W 48 ST
404883,AVENUE OF THE AMERICAS/WEST BROADWAY
404887,GREENWICH ST/BATTERY PL
404891,CHURCH ST/CHAMBERS ST
404923,CENTRAL PARK SOUTH/6 AV
404931,WEST HOUSTON ST/MERCER ST
404934,BROADWAY/LIBERTY ST
404940,WEST HOUSTON ST/VARICK ST
404956,BATTERY PL/WASHINGTON ST
404960,BATTERY PL/WASHINGTON ST
404993,BROADWAY/E 13 ST
405011,E 57 ST/LEXINGTON AV
405017,WEST ST/CARLISLE ST
405043,STATE ST/WHITEHALL ST
405136,WEST ST/NORTH MOORE ST
405166,W 34 ST/8 AV
405305,WEST ST/NORTH MOORE ST
450040,MADISON AV/E 41 ST
450042,MADISON AV/E 55 ST
450060,5 AV/W 43 ST
450063,5 AV/E 55 ST
450119,5 AV/W 59 ST
450122,5 AV/W 51 ST
450124,5TH AVE / W 48TH ST
450135,5 AV/W 37 ST
450180,MADISON AV/E 47 ST
450402,CHURCH ST/FULTON ST
801069,4 AV/86 ST
803031,fdr service rd/e 16 st
803033,WATER ST/HANOVER SQ
803071,PEARL ST/FRANKFORT ST
803074,PEARL ST/PECK SLIP
803224,W 57 ST/6 AV
805002,CASTLETON AV/BEMENT AV
805003,CASTLETON AV/BRIGHTON AV
805006,SAINT GEORGE FERRY/RAMP D
805010,SEAVIEW HOSPITAL/TRAFFIC LOOP
805011,SEAVIEW HOSPITAL/DR E ROBITZEK BUILDING
805012,SEAVIEW HOSPITAL EXIT/TRAFFIC LOOP
805013,MILL RD/EBBITTS ST
805014,SAINT GEORGE FERRY/RAMP A
805015,SAINT GEORGE FERRY/RAMP C
805016,SAINT GEORGE FERRY/RAMP D
805017,SAINT GEORGE FERRY/RAMP C
805031,Gowanus Exp./Lee Av (S.B.)
805032,Gowanus Exp./78 Street (S.B.)
805033,Verrazano Bridge/Lee Av (N.B.)
805034,Gowanus Exp./65 St (N.B.)
805035,Gowanus Exp./78 St (N.B.)
805036,Gowanus Exp./63 St. (S.B.)
805037,Gowanus Exp./3 Av (N.B.)
805038,Gowanus Exp./Hicks St (N.B.)
805040,SOUTH AV/1200 SOUTH AV
805043,NONSTOP/FOR LTD SERVICE
805045,HYLAN BLVD/WENDY DR
805054,34 ST/HOBOKEN LIGHT RAIL STATION
805056,34 ST/HOBOKEN LIGHT RAIL STATION
805064,MADISON AV/E 59 ST
805066,WOODROW RD/OAK LN
805067,NARROWS RD NORTH/TARGEE ST
805071,RICHMOND AV/ MONSEY PL
805073,HYLAN BLVD/CORNELIA AV
805079,BLOOMINGDALE RD/AMBOY RD
805082,BLOOMINGDALE RD/MARVIN RD
805084,BLOOMINGDALE RD/CLAY PIT RD
805087,BLOOMINGDALE RD/VETERANS RD EAST
805092,BLOOMINGDALE RD/KRAMER AV
805093,BLOOMINGDALE RD/CLAY PIT RD
805094,BLOOMINGDALE RD/SHARROTTS RD
805096,BLOOMINGDALE RD/ENGLEWOOD AV
805098,AMBOY RD/BLOOMINGDALE RD
805105,LUTEN AV/HYLAN BLVD
805108,EYLENDT ST/ LUTEN AV
805113,Bridge loop
805114,gulf av/forest av
805115,goethals bridge app/goethals bridge
805116,lincoln tnl ap/lincoln tnl ap
805117,goethals bridge app/goethals bridge app
805118,lincoln tnl app/lincoln tnl app
805138,TELEPORT DR/SOUTH AV
805139,TELEPORT DR/SOUTH AV EXIT
805140,HYLAN BLVD/HUGUENOT AV
805143,BLOOMINGDALE RD/VETERANS RD EAST
805154,slosson av/si ep en eb
805155,LAMBERTS LN/RICHMOND AV
805158,richmond av/sumner av
805159,SIE/Gansevoort bl
805160,richmond av/sumner av
805161,West Shore ep/SIE(S)
805162,West Shore ep/SIE(N)
805163,SAINT GEORGE FERRY/RAMP B S76 & S86
805164,SAINT GEORGE FERRY/RAMP C S78
805165,ELTINGVILLE/TRANSIT CENTER
805167,C ST/1 AV
805168,HYLAN BLVD/NEW DORP LN
805173,VETERANS RD EAST/BLOOMINGDALE RD
805187,BROADWAY/MORRIS ST
805189,MARSH AV/RING RD
805190,MARSH AV/RING RD
805202,5 ST/AMAZON FULFILLMENT CENTER
901108,gowanus py/6 av(NB)
901109,gowanus py/6 av
901110,fdr/beekman st
901112,fdr/battery pl
901113,fdr/battery pl
901114,Gowanus Exp./6 Av (N.B.)
901116,Gowanus Exp./7 Av (S.B.)
901169,Gowanus EXP./ 29 St. (S.B.)
901171,B.B.T./Andes Road (N.B.)
901225,4 AV/86 ST
901226,4 AV/86 ST
901515,ARTHUR KILL RD/West Service Rd
903013,VESEY ST/WEST ST
903017,AVENUE OF THE AMERICAS/W 14 ST
903036,CENTRAL PARK SOUTH/6 AV
903037,AVENUE OF THE AMERICAS/W 41 ST
903095,TRINITY PL/RECTOR ST
903098,PARK ROW/ANN ST
903115,BATTERY PL/GREENWICH ST
903165,CENTRAL PARK SOUTH/6 AV
903167,fdr/e 23 st
903205,BATTERY PL/GREENWICH ST
903208,richmond av/yukon av
905002,VICTORY BLVD/BAY ST
905003,VICTORY BLVD/BAY ST
905004,GRANDVIEW AV/FOREST AV
905007,ARLO RD/STRATFORD AV
905010,EYLANDT ST/LUTEN AV
905011,MERRILL AV/RICHMOND AV
905014,HYLAN BLVD/LUTEN AV
905015,LUTEN AV/EYLANDT ST
905016,MILFORD DR/OCEAN TERR
905017,NEW DORP LN/MILL RD
905018,HYLAN BLVD/NARROWS RD SOUTH
905019,CASTLETON AV/JEWETT AV
905021,CASTLETON AV/JEWETT AV
905041,arthur kill rd /richmond av
905044,FOREST AV/SOUTH AV
905046,ELTINGVILLE/TRANSIT CENTER
905051,LILY POND AV/McCLEAN AV
905059,4 AV/86 ST
905063,N.J. Tpke/route 439 (S.B.)
905065,LINDBERGH AV/CLAWSON ST
905083,RICHMOND RD/SAINT PATRICKS PL
905086,VETERANS RD EAST/ARTHUR KILL RD
905103,LINCOLN AV/RICHMOND RD
905105,PORT RICHMOND AV/RICHMOND TERR
905106,BROADWAY/RICHMOND TERR
905107,HYLAN BLVD/RICHMOND AV
905111,PORT RICHMOND AV/RICHMOND TERR
905112,MILL RD/DELWIT AV
905114,SOUTH AV/WEST SHORE PLAZA
905121,bayonne br/bayonne br-north
905122,bayonne br/bayonne br-south
905130,ARTHUR KILL RD/CHARLESTON DEPOT
905140,NEW DORP LN/3 ST
905141,RICHMOND RD/NEW DORP LN
905142,4 AV/87 ST
905144,MARSH AV/WESTPORT ST
905148,west st/morris st
905149,murray st/north end av
905150,west st/morris st
905153,staten island expwy/wooley av
905154,TELEPORT DR/CORPORATE COMMONS
905155,TELEPORT DR/CORPORATE COMMONS
905156,TELEPORT DR/SOUTH AV
905157,TELEPORT DR/SOUTH AV EXIT
905160,N.J. Tpke/route 439 (N.B.)
905161,MARSH AV/RING RD
905162,MARSH AV/RING RD
905167,MARSH AV/RING RD
905169,AMBOY RD/TYSENS LN
905179,BRICKTOWN MALL/SHOPPING CENTER
905180,BRICKTOWN MALL/SHOPPING CENTER
905182,SEAVIEW HOSPITAL/PARK LN
905189,MAIN ST/AMBOY RD
905190,MAIN ST/AMBOY RD
905194,BATTERY PL/WASHINGTON ST
905196,WEST ST/WARREN ST
905197,BLOOMINGDALE RD/SOUTH SERVICE RD
905198,HUGUENOT AV/RAILEY CT
905199,HUGUENOT AV/WOODROW RD
905201,WOODROW RD/SHOTWELL AV
905207,ARLO RD/GRYMES HILL APARTMENTS
905213,ARLO RD/HOWARD AV
905214,rt 440/30 st
905215,FOREST HILL RD/RICHMOND AV
905216,BROADWAY/THOMAS ST
905219,LEXINGTON AV/E 55 ST
905220,NORTH GANNON AV/BRADLEY AV
905221,NORTH GANNON AV/WOODWARD AV
905222,SOUTH GANNON AV/ARDMORE AV
905248,SEAVIEW AV/NUGENT AV
905252,MORLEY AV/EBONY ST
100039,GRAND CONCOURSE/E BURNSIDE AV
100047,GRAND CONCOURSE/E KINGSBRIDGE RD
100098,GRAND CONCOURSE/BEDFORD PARK BLVD
100103,GRAND CONCOURSE/EAST FORDHAM RD
100114,GRAND CONCOURSE/MOUNT EDEN AV
100134,GRAND CONCOURSE/E 158 ST
100297,BRUCKNER BLVD/CONNELL PL
100298,MACDONOUGH PL/COUNTRY CLUB
100322,BRUCKNER BLVD/WILLOW LN
100332,BRUCKNER BLVD/CASTLE HILL AV
100467,RIVERDALE AV/W 263 ST
100469,RIVERDALE AV/ W 261 ST
100590,BROADWAY/LAKEVIEW PL
100613,BROADWAY/LAKEVIEW PL
100821,CITY ISLAND AV / CROSS ST
100823,CITY ISLAND AV / DITMARS ST
100824,CITY ISLAND AV / FORDHAM ST
100826,CITY ISLAND AV / WINTERS ST
100829,CITY ISLAND AV / ROCHELLE ST
100860,CITY ISLAND AV / ROCHELLE ST
100863,CITY ISLAND AV / WINTERS ST
100865,CITY ISLAND AV / FORDHAM ST
100866,CITY ISLAND AV / DITMARS ST
100868,CITY ISLAND AV / CROSS ST
101415,MORRIS PK AV/ADAMS ST
101723,CO-OP CITY BLVD/CARVER LOOP
101724,CO-OP CITY BLVD/BELLAMY LOOP NORTH
101725,CO-OP CITY BLVD/BELLAMY LOOP SOUTH
101734,EARHART LN/ERSKINE PL
101735,HUNTER AV/EARHART LN
101737,HUTCHINSON RIVER PKWY/EINSTEIN LOOP SOUTH
101738,HUTCHINSON RIVER PKWY/EINSTEIN LOOP NORTH
101745,CO-OP CITY BLVD/CARVER LOOP
103037,HUGH GRANT CIRCLE/METROPOLITAN AV
103081,ASCH LOOP/ALCOTT PL
103161,EDGEWATER PARK/EDGEWATER PARK OVAL
103229,EAST TREMONT AV/ MILES AV
103256,EDSON AV/BARTOW AV
103280,WESTCHESTER AV/BURR AV
103362,BOSTON RD/PELHAM PKWY SOUTH
103395,HUTCHINSON RIVER PKWY/LAFAYETTE AV
103408,WHITE PLAINS RD/EAST GUN HILL RD
103537,BARTOW AV/REAR OF PATHMARK
103615,VAN CORTLANDT AV EAST/ROCHAMBEAU AV
103674,DREISER LOOP / DEFOE PL
103676,HUTCHINSON RIVER PKWY/BOLLER AV
103789,PALMER AV/HUTCHINSON RIVER PKWY EAST
103932,SEDGWICK AV/FORT INDEPENDENCE ST
103945,AMEDOLA PL/WILKINSON AV
103997,E 241 ST/WHITE PLAINS RD
104005,PALMER AV/STILLWELL AV
104067,BAYCHESTER AV/356 BAYCHESTER AV
104106,EAST TREMONT AV/ROOSEVELT AV
104241,MORRIS PARK AV/WILLIAMSBRIDGE RD
150001,BAINBRIDGE AV/E 210 ST
150032,BROADWAY/W 261 ST
150034,BRONX RIVER PKWY/BRONX ZOO ENTRANCE
150036,BRUCKNER BLVD/TREMONT AV
150037,BRUCKNER BLVD/WHITE PLAINS RD
150038,BRUCKNER BLVD/WILKINSON AV
150040,CROSBY AV/WESTCHESTER AV
150041,RANDALL AV/CROSS BRONX EXPWY
150042,CROSS BRONX EXPWY/RANDALL AV
150053,EARHART LN/ERSKINE PL
150055,EINSTEIN LOOP/ELGAR PL
150056,EINSTEIN LOOP/ELGAR PL
150063,GRAND CONCOURSE/E 170 ST
150069,JARVIS AV/BRUCKNER BLVD
150084,HENRY HUDSON PKWY WEST/W 246 ST
150085,LAYTON AV/CLARENCE AV
150113,IRWIN AV/JOHNSON AV
150114,SEDGWICK AV/BAILEY AV
150115,SEDGWICK AV/BAILEY AV
150116,SEDGWICK AV/KINGSBRIDGE RD
150117,SEDGWICK AV/W KINGSBRIDGE RD
150123,VAN CORTLANDT AV W/BAILEY AV
150124,VAN CORTLANDT AV W/BAILEY AV
150125,W 230 ST/CORLEAR AV
150129,WHITE PLAINS RD/E 232 ST
150130,WHITE PLAINS RD/E 232 ST
150138,BRUCKNER BLVD/WILKINSON AV
150141,EDSON AV/BARTOW AV
150146,EASTCHESTER RD/TILLOTSON AV
150148,E 241 ST/BARNES AV
150151,KATONAH AV/E 242 ST
150158,BRUCKNER BLVD/WHITE PLAINS RD
150164,W 230 ST/TIBBETT AV
150165,CO-OP CITY BLVD/DREISER LOOP
150168,BRONX RIVER PKWY/BOSTON RD
300226,AVENUE U / E 64 ST
300227,AVENUE U / E 66 ST
300228,AVENUE U /E 69 ST
300240,AVENUE U /E 71 ST
300241,AVENUE U /E 69 ST
300242,AVENUE U / E 66 ST
300357,EMMONS AV / E 26 ST
300368,EMMONS AV / E 14 ST
300549,AVENUE H / E 45 ST
300551,AVENUE H / UTICA AV
300590,COZINE AV /ASHFORD ST
300591,COZINE AV /JEROME ST
300619,GLENWOOD RD / RALPH AV
300621,AVENUE H / E 56 ST
300624,AVENUE H / UTICA AV
300626,AVENUE H / SCHENECTADY AV
300627,AVENUE H / E 45 ST
300788,E 16 ST / KINGS HWY
300980,OCEAN AV / AVENUE L
301034,FOUNTAIN AV /LINDEN BLVD
301505,EUCLID AV /SUTTER AV
301506,EUCLID AV /BLAKE AV
301814,E 80 ST / PAERDEGAT 7 ST
301947,ASHFORD ST /LINDEN BLVD
302051,LINDEN BLVD / LOGAN ST
302219,CORTELYOU RD / WESTMINSTER RD
302228,CORTELYOU RD / E 19 ST
302585,GERRITSEN AV / AVENUE V
302586,GERRITSEN AV / WHITNEY AV
302588,GERRITSEN AV / BIJOU AV
302592,GERRITSEN AV / GOTHAM AV
302594,GERRITSEN AV / CYRUS AV
302596,GERRITSEN AV / LOIS AV
302599,GERRITSEN AV / LOIS AV
302601,GERRITSEN AV / CYRUS AV
302603,GERRITSEN AV / GOTHAM AV
302609,GERRITSEN AV / WHITNEY AV
302693,CHURCH AV / E 3 ST
302695,CHURCH AV / OCEAN PKWY
302766,CHURCH AV / E 7 ST
303235,FLATBUSH AV / FOSTER AV
303259,LIVINGSTON ST / SMITH ST
303270,VETERANS AV /E 66 ST
303290,LIVINGSTON ST / SMITH ST
303294,LIVINGSTON ST / NEVINS ST
303314,FLATBUSH AV / FOSTER AV
303333,VETERANS AV /E 64 ST
303334,VETERANS AV /E 66 ST
303370,NOSTRAND AV / QUENTIN RD
303371,NOSTRAND AV / AVENUE P
303488,NOSTRAND AV / KINGS HWY
303914,OCEAN AV / AVENUE W
303916,OCEAN AV / AVENUE U
303918,OCEAN AV / AVENUE S
303919,OCEAN AV / AVENUE R
303920,OCEAN AV / QUENTIN RD
303921,OCEAN AV / KINGS HWY
303923,OCEAN AV / AVENUE N
303926,OCEAN AV /AVENUE K
303927,OCEAN AV / AVENUE J
303928,OCEAN AV / AVENUE I
303930,OCEAN AV / GLENWOOD RD
303996,OCEAN AV / GLENWOOD RD
303998,OCEAN AV / AVENUE I
303999,OCEAN AV / AVENUE J
304000,OCEAN AV / AVENUE K
304005,OCEAN AV / AVENUE P
304007,OCEAN AV /AVENUE R
304008,OCEAN AV / AVENUE S
304012,OCEAN AV / AVENUE W
304072,FLATLANDS AV / E 105 ST
304078,PENNSYLVANIA AV / VANDALIA AV
304083,SEAVIEW AV / PENNSYLVANIA AV
304084,PENNSYLVANIA AV /GENEVA LOOP
304085,PENNSYLVANIA AV /SCHROEDERS AV
304086,PENNSYLVANIA AV /DELMAR LOOP NORTH
304090,FLATLANDS AV / WILLIAMS AV
305743,CONEY ISLAND AV / BEVERLY RD
306153,RALPH AV /AVENUE N
306155,RALPH AV /AVENUE L
306215,VANDALIA AV /BETHEL LOOP
306216,VANDALIA AV /VAN SICLEN AV
306217,VAN SICLEN AV /FLATLANDS AV
306239,CORTELYOU RD / E 18 ST
306260,VAN SICLEN AV /FLATLANDS AV
306262,VANDALIA AV /ARDSLEY LOOP
306291,EUCLID AV /LINDEN BLVD
306420,AVENUE H / E 56 ST
306452,PENNSYLVANIA AV /HORNELL LOOP
306562,MCDONALD AV / CATON AV
306701,EMMONS AV / FORD ST
306733,GERRITSEN AV / AVENUE X
306787,GERRITSEN AV / AVENUE U
306854,ASHFORD ST /COZINE AV
306855,ASHFORD ST /LINDEN BLVD
306858,COZINE AV /VAN SICLEN AV
306861,GERRITSEN AV / FILLMORE AV
306862,GERRITSEN AV / BATCHELDER ST
306863,GERRITSEN AV / COYLE ST
306885,GERRITSEN AV / AVENUE S
306901,LIVINGSTON ST / HOYT ST
307020,EMMONS AV / NOSTRAND AV
307021,GERRITSEN AV / AVENUE U
307107,PENNSYLVANIA AV / SEAVIEW AV
307127,NOSTRAND AV / KINGS HWY
307206,PENNSYLVANIA AV / GENEVA LOOP
307626,OCEAN AV / AVENUE N
